HubID,n,rmsle,mean_actual
1042,33,0.08077050727415416,4284.939393939394
403,33,0.08067850251068341,8014.727272727273
296,33,0.0806352067580443,6912.606060606061
830,34,0.08061346974341617,6460.382352941177
342,33,0.0805844054833684,11869.666666666666
739,33,0.08055356397576251,11283.151515151516
930,33,0.0805280733202376,7260.666666666667
813,33,0.08046145613717456,6063.424242424242
642,33,0.08044703808495739,3772.5454545454545
134,34,0.08039823147997088,4774.176470588235
77,33,0.08039125680181385,8169.545454545455
399,33,0.08039015689157737,6250.30303030303
898,34,0.08036155105329916,6887.5
695,33,0.08036068330493623,5876.848484848485
718,33,0.08034710726275895,8155.757575757576
743,34,0.08032851700697174,3922.529411764706
1095,34,0.08030862824088679,4958.14705882353
576,34,0.08029241065935055,6876.882352941177
339,33,0.08023874874302547,5618.818181818182
404,33,0.08018217942707574,5208.060606060606
1061,33,0.0801470243754638,8730.818181818182
693,33,0.08012094162336836,6861.333333333333
754,34,0.08010693873439638,7430.764705882353
860,34,0.08009512103307431,6489.558823529412
1054,34,0.08008378723782773,6139.794117647059
589,33,0.08002182374573623,5196.363636363636
261,33,0.08001460923220387,11807.121212121212
190,33,0.07998522521400529,8052.727272727273
924,33,0.07991324009583657,4775.272727272727
781,34,0.07990019156653924,4890.941176470588
811,34,0.0798991490095226,4147.0
387,33,0.07984867986283295,9627.30303030303
616,33,0.07984274702172278,8824.212121212122
348,33,0.07984034034145401,9286.151515151516
652,34,0.07983660254913878,7092.735294117647
53,34,0.07973420878537878,5253.911764705882
1106,34,0.07971470030977325,4985.14705882353
319,34,0.07971313019733628,7638.294117647059
1009,33,0.07968525174253473,4946.575757575758
884,33,0.07965117859612804,6493.484848484848
1048,34,0.0796387356279411,7692.382352941177
31,34,0.07958230134414632,5801.088235294118
244,33,0.07947567033972402,5664.909090909091
857,33,0.07946401057755603,8363.787878787878
259,42,0.07944214157125208,13705.642857142857
436,34,0.07944043561019634,5541.058823529412
899,34,0.07938370782140883,5344.264705882353
464,34,0.07937002109161378,10142.411764705883
1041,33,0.07932032093569451,6274.757575757576
962,33,0.07931463530450018,7250.515151515152
951,33,0.07925090204911468,8609.515151515152
703,33,0.07914901782468527,3469.090909090909
849,34,0.07913766039263928,8470.176470588236
1069,34,0.07912550043633232,6423.323529411765
